Flight ID,Departure date,Intl/Dome,Flight NO.,Departure airport,Arrival airport,Departure Time,Arrival Time,Airplane ID,Airplane Model,Air fares
1169,5/7/2017,Dome,300,36,62,5/7/2017 11:35,5/7/2017 13:55,96,2,1115
1170,5/8/2017,Dome,300,36,62,5/8/2017 11:35,5/8/2017 13:55,65,2,890
1171,5/5/2017,Dome,312,31,49,5/5/2017 18:45,5/5/2017 20:15,50,2,537
1172,5/7/2017,Dome,312,31,49,5/7/2017 18:45,5/7/2017 20:15,30,1,608
1173,5/8/2017,Dome,312,31,49,5/8/2017 18:45,5/8/2017 20:15,69,2,799
1174,5/5/2017,Dome,295,62,36,5/5/2017 9:55,5/5/2017 12:35,69,2,1010
1175,5/6/2017,Dome,295,62,36,5/6/2017 9:55,5/6/2017 12:35,15,2,1383
1176,5/7/2017,Dome,295,62,36,5/7/2017 9:55,5/7/2017 12:35,50,2,813
1177,5/8/2017,Dome,295,62,36,5/8/2017 9:55,5/8/2017 12:35,92,2,627
1178,5/5/2017,Dome,298,34,49,5/5/2017 14:00,5/5/2017 16:00,130,2,451
1179,5/6/2017,Dome,298,34,49,5/6/2017 14:00,5/6/2017 16:00,109,2,510
1180,5/7/2017,Dome,298,34,49,5/7/2017 14:00,5/7/2017 15:55,18,2,511
1181,5/8/2017,Dome,298,34,49,5/8/2017 14:00,5/8/2017 16:00,117,2,732
1182,5/8/2017,Intl,315,9,49,5/8/2017 18:20,5/8/2017 21:40,36,2,2084
1183,5/7/2017,Intl,302,16,50,5/7/2017 17:10,5/7/2017 20:50,58,2,1968
1184,5/8/2017,Intl,302,16,50,5/8/2017 17:25,5/8/2017 20:50,58,2,2319
1185,5/6/2017,Intl,315,9,49,5/6/2017 18:20,5/6/2017 21:40,107,2,2426
1186,5/5/2017,Dome,296,36,62,5/5/2017 13:35,5/5/2017 16:05,69,2,554
1187,5/6/2017,Dome,296,36,62,5/6/2017 13:35,5/6/2017 16:05,15,2,887
1188,5/7/2017,Dome,296,36,62,5/7/2017 13:35,5/7/2017 16:05,50,2,654
1189,5/8/2017,Dome,296,36,62,5/8/2017 13:35,5/8/2017 16:05,92,2,1270
1190,5/5/2017,Intl,302,16,50,5/5/2017 17:25,5/5/2017 20:50,57,2,1894
1191,5/6/2017,Intl,302,16,50,5/6/2017 17:25,5/6/2017 20:50,57,2,2396
1192,5/5/2017,Dome,317,49,72,5/5/2017 7:35,5/5/2017 10:25,70,2,732
1193,5/6/2017,Dome,317,49,72,5/6/2017 7:35,5/6/2017 10:25,134,2,1691
1194,5/7/2017,Dome,317,49,72,5/7/2017 7:35,5/7/2017 10:25,131,2,1733
1195,5/8/2017,Dome,317,49,72,5/8/2017 7:35,5/8/2017 10:25,28,3,762
1196,5/6/2017,Intl,309,49,9,5/6/2017 13:55,5/6/2017 17:20,107,2,1803
1197,5/8/2017,Intl,309,49,9,5/8/2017 13:55,5/8/2017 17:20,36,2,2275
1198,5/5/2017,Dome,299,62,36,5/5/2017 14:05,5/5/2017 16:30,83,2,1382
1199,5/6/2017,Dome,299,62,36,5/6/2017 14:05,5/6/2017 16:30,73,2,1508
1200,5/7/2017,Dome,299,62,36,5/7/2017 14:05,5/7/2017 16:30,38,2,1248
1201,5/8/2017,Dome,299,62,36,5/8/2017 14:05,5/8/2017 16:30,39,2,510
1202,5/6/2017,Dome,329,69,67,5/6/2017 14:30,5/6/2017 16:55,45,1,981
1203,5/8/2017,Dome,329,69,67,5/8/2017 14:30,5/8/2017 16:55,44,1,1124
1204,5/5/2017,Dome,334,49,48,5/5/2017 12:00,5/5/2017 14:40,108,2,991
1205,5/6/2017,Dome,334,49,48,5/6/2017 12:00,5/6/2017 14:40,54,2,960
1206,5/7/2017,Dome,334,49,48,5/7/2017 12:00,5/7/2017 14:40,109,2,1237
1207,5/8/2017,Dome,334,49,48,5/8/2017 12:00,5/8/2017 14:40,43,1,1312
1208,5/7/2017,Dome,322,48,49,5/7/2017 11:50,5/7/2017 14:45,30,1,1144
1209,5/8/2017,Dome,322,48,49,5/8/2017 11:50,5/8/2017 14:45,54,2,609
1210,5/5/2017,Intl,337,52,46,5/5/2017 15:10,5/5/2017 17:30,17,2,1584
1211,5/6/2017,Intl,337,52,46,5/6/2017 15:10,5/6/2017 17:30,87,2,1414
1212,5/7/2017,Intl,337,52,46,5/7/2017 15:10,5/7/2017 17:30,113,2,1462
1213,5/8/2017,Intl,337,52,46,5/8/2017 15:10,5/8/2017 17:30,100,2,1654
1214,5/7/2017,Dome,320,67,33,5/7/2017 8:05,5/7/2017 9:30,121,2,450
1215,5/7/2017,Dome,320,33,49,5/7/2017 10:15,5/7/2017 11:55,121,2,951
1216,5/8/2017,Dome,320,67,33,5/8/2017 8:05,5/8/2017 9:30,127,2,725
1217,5/5/2017,Dome,335,48,49,5/5/2017 15:40,5/5/2017 18:25,108,2,1694
1218,5/6/2017,Dome,335,48,49,5/6/2017 15:40,5/6/2017 18:25,54,2,1124
1219,5/7/2017,Dome,335,48,49,5/7/2017 15:40,5/7/2017 18:25,109,2,760
1220,5/8/2017,Dome,335,48,49,5/8/2017 15:40,5/8/2017 18:25,43,1,768
1221,5/8/2017,Dome,320,33,49,5/8/2017 10:15,5/8/2017 12:00,127,2,572
1222,5/5/2017,Dome,320,67,33,5/5/2017 8:05,5/5/2017 9:30,128,2,484
1223,5/6/2017,Dome,320,67,33,5/6/2017 8:05,5/6/2017 9:30,140,2,818
1224,5/5/2017,Intl,326,46,52,5/5/2017 14:10,5/5/2017 16:35,87,2,1731
1225,5/7/2017,Intl,326,46,52,5/7/2017 14:10,5/7/2017 16:35,100,2,1491
1226,5/8/2017,Intl,326,46,52,5/8/2017 14:10,5/8/2017 16:35,112,2,1608
1227,5/5/2017,Dome,339,49,68,5/5/2017 14:00,5/5/2017 16:05,41,1,1127
1228,5/6/2017,Dome,339,49,68,5/6/2017 14:00,5/6/2017 16:05,19,2,1098
1229,5/7/2017,Dome,339,49,68,5/7/2017 14:00,5/7/2017 16:05,48,2,1116
1230,5/8/2017,Dome,339,49,68,5/8/2017 14:00,5/8/2017 16:05,75,2,460
1231,5/5/2017,Dome,320,33,49,5/5/2017 10:15,5/5/2017 11:55,128,2,982
1232,5/6/2017,Dome,320,33,49,5/6/2017 10:15,5/6/2017 12:00,140,2,998
1233,5/5/2017,Intl,326,52,22,5/5/2017 18:00,5/5/2017 23:00,87,2,2695
1234,5/7/2017,Intl,326,52,22,5/7/2017 18:00,5/7/2017 23:00,100,2,3644
1235,5/8/2017,Intl,326,52,22,5/8/2017 18:00,5/8/2017 23:00,112,2,2970
1236,5/6/2017,Intl,326,46,52,5/6/2017 14:10,5/6/2017 16:35,113,2,1332
1237,5/5/2017,Intl,337,22,52,5/5/2017 9:20,5/5/2017 14:10,17,2,3001
1238,5/6/2017,Intl,337,22,52,5/6/2017 9:20,5/6/2017 14:10,87,2,3252
1239,5/7/2017,Intl,337,22,52,5/7/2017 9:20,5/7/2017 14:10,113,2,3444
1240,5/8/2017,Intl,337,22,52,5/8/2017 9:20,5/8/2017 14:10,100,2,3274
1241,5/5/2017,Dome,319,49,33,5/5/2017 6:50,5/5/2017 8:40,132,2,942
1242,5/6/2017,Dome,319,49,33,5/6/2017 6:50,5/6/2017 8:40,5,2,619
1243,5/7/2017,Dome,319,49,33,5/7/2017 6:50,5/7/2017 8:40,124,2,830
1244,5/8/2017,Dome,319,49,33,5/8/2017 6:50,5/8/2017 8:40,131,2,725
1245,5/6/2017,Intl,326,52,22,5/6/2017 18:00,5/6/2017 23:00,113,2,2649
1246,5/7/2017,Dome,321,49,48,5/7/2017 8:05,5/7/2017 10:45,30,1,1653
1247,5/8/2017,Dome,321,49,48,5/8/2017 8:05,5/8/2017 10:50,54,2,872
1248,5/7/2017,Dome,328,50,67,5/7/2017 7:10,5/7/2017 9:50,44,1,1009
1249,5/6/2017,Dome,329,67,50,5/6/2017 17:55,5/6/2017 20:20,45,1,1034
1250,5/8/2017,Dome,329,67,50,5/8/2017 17:55,5/8/2017 20:20,44,1,1138
1251,5/7/2017,Dome,328,67,69,5/7/2017 10:55,5/7/2017 13:40,44,1,1018
1252,5/5/2017,Dome,319,33,67,5/5/2017 9:25,5/5/2017 10:45,132,2,400
1253,5/6/2017,Dome,319,33,67,5/6/2017 9:25,5/6/2017 10:45,5,2,678
1254,5/7/2017,Dome,319,33,67,5/7/2017 9:25,5/7/2017 10:45,124,2,484
1255,5/8/2017,Dome,319,33,67,5/8/2017 9:25,5/8/2017 10:45,131,2,571
1256,5/7/2017,Dome,468,66,49,5/7/2017 9:20,5/7/2017 10:50,107,2,687
1257,5/8/2017,Dome,468,66,49,5/8/2017 9:20,5/8/2017 10:50,10,2,725
1258,5/6/2017,Dome,460,62,49,5/6/2017 13:15,5/6/2017 15:05,56,2,721
1259,5/6/2017,Dome,468,66,49,5/6/2017 9:20,5/6/2017 11:00,54,2,868
1260,5/7/2017,Intl,473,61,7,5/7/2017 9:10,5/7/2017 10:45,85,2,1000
1261,5/7/2017,Dome,340,68,49,5/7/2017 16:55,5/7/2017 19:00,48,2,710
1262,5/8/2017,Dome,340,68,49,5/8/2017 16:55,5/8/2017 18:55,75,2,1057
1263,5/5/2017,Dome,468,66,49,5/5/2017 9:20,5/5/2017 10:50,54,2,758
1264,5/5/2017,Dome,340,68,49,5/5/2017 16:55,5/5/2017 18:55,41,1,803
1265,5/6/2017,Dome,340,68,49,5/6/2017 16:55,5/6/2017 18:55,19,2,541
1266,5/5/2017,Dome,465,50,62,5/5/2017 8:00,5/5/2017 9:25,81,2,520
1267,5/6/2017,Dome,465,50,62,5/6/2017 8:00,5/6/2017 9:25,39,2,446
1268,5/7/2017,Dome,465,50,62,5/7/2017 8:00,5/7/2017 9:25,117,2,328
1269,5/8/2017,Dome,465,50,62,5/8/2017 8:00,5/8/2017 9:25,111,2,634
1270,5/5/2017,Dome,471,50,62,5/5/2017 14:25,5/5/2017 15:50,10,2,732
1271,5/6/2017,Dome,471,50,62,5/6/2017 14:25,5/6/2017 15:50,37,2,706
1272,5/7/2017,Dome,471,50,62,5/7/2017 14:25,5/7/2017 15:50,80,2,807
1273,5/8/2017,Dome,471,50,62,5/8/2017 14:25,5/8/2017 15:50,15,2,688
1274,5/5/2017,Dome,343,49,68,5/5/2017 8:20,5/5/2017 10:30,133,2,694
1275,5/6/2017,Dome,343,49,68,5/6/2017 8:20,5/6/2017 10:30,88,2,974
1276,5/7/2017,Dome,343,49,68,5/7/2017 8:20,5/7/2017 10:30,140,2,504
1277,5/8/2017,Dome,343,49,68,5/8/2017 8:20,5/8/2017 10:30,125,2,1231
1278,5/5/2017,Dome,466,62,50,5/5/2017 10:30,5/5/2017 11:55,81,2,370
1279,5/6/2017,Dome,466,62,50,5/6/2017 10:30,5/6/2017 11:55,39,2,834
1280,5/7/2017,Dome,466,62,50,5/7/2017 10:30,5/7/2017 11:55,117,2,370
1281,5/8/2017,Dome,466,62,50,5/8/2017 10:30,5/8/2017 11:55,111,2,358
1282,5/5/2017,Dome,458,57,49,5/5/2017 17:45,5/5/2017 19:35,109,2,682
1283,5/6/2017,Dome,458,57,49,5/6/2017 17:45,5/6/2017 19:35,18,2,605
1284,5/7/2017,Dome,458,57,49,5/7/2017 17:45,5/7/2017 19:35,94,2,685
1285,5/8/2017,Dome,458,57,49,5/8/2017 17:45,5/8/2017 19:35,102,2,492
1286,5/7/2017,Dome,472,62,50,5/7/2017 17:10,5/7/2017 18:50,50,2,559
1287,5/5/2017,Dome,472,62,50,5/5/2017 17:10,5/5/2017 18:50,69,2,546
1288,5/6/2017,Dome,472,62,50,5/6/2017 17:10,5/6/2017 18:50,15,2,723
1289,5/8/2017,Dome,472,62,50,5/8/2017 17:10,5/8/2017 18:50,92,2,753
1290,5/7/2017,Dome,344,68,49,5/7/2017 11:15,5/7/2017 13:25,102,2,963
1291,5/5/2017,Dome,467,49,66,5/5/2017 6:50,5/5/2017 8:25,54,2,647
1292,5/6/2017,Dome,467,49,66,5/6/2017 6:50,5/6/2017 8:25,54,2,979
1293,5/7/2017,Dome,467,49,66,5/7/2017 6:50,5/7/2017 8:25,107,2,865
1294,5/8/2017,Dome,467,49,66,5/8/2017 6:50,5/8/2017 8:25,10,2,757
1295,5/5/2017,Dome,459,49,62,5/5/2017 9:55,5/5/2017 11:45,67,2,1132
1296,5/6/2017,Dome,459,49,62,5/6/2017 9:55,5/6/2017 11:45,56,2,746
1297,5/7/2017,Dome,459,49,62,5/7/2017 9:55,5/7/2017 11:45,56,2,520
1298,5/8/2017,Dome,459,49,62,5/8/2017 9:55,5/8/2017 11:45,56,2,836
1299,5/5/2017,Dome,460,62,49,5/5/2017 13:15,5/5/2017 15:05,67,2,462
1300,5/7/2017,Dome,460,62,49,5/7/2017 13:15,5/7/2017 15:05,56,2,1059
1301,5/8/2017,Dome,460,62,49,5/8/2017 13:15,5/8/2017 15:05,56,2,847
1302,5/5/2017,Intl,477,50,5,5/5/2017 18:20,5/5/2017 19:55,66,2,991
1303,5/5/2017,Intl,480,5,50,5/5/2017 20:55,5/5/2017 22:25,66,2,1067
1304,5/6/2017,Intl,495,20,49,5/6/2017 9:00,5/6/2017 13:55,118,2,3313
1305,5/8/2017,Intl,495,20,49,5/8/2017 9:00,5/8/2017 14:00,13,2,2978
1306,5/5/2017,Intl,497,49,27,5/5/2017 19:20,5/5/2017 22:15,112,2,1804
1307,5/6/2017,Intl,497,49,27,5/6/2017 19:20,5/6/2017 22:15,97,2,1525
1308,5/7/2017,Intl,497,49,27,5/7/2017 19:20,5/7/2017 22:15,89,2,1797
1309,5/8/2017,Intl,497,49,27,5/8/2017 19:20,5/8/2017 22:15,118,2,1845
1310,5/5/2017,Intl,483,50,22,5/5/2017 10:00,5/5/2017 14:45,115,2,3290
1311,5/6/2017,Intl,483,50,22,5/6/2017 10:00,5/6/2017 14:45,105,2,2485
1312,5/7/2017,Intl,483,50,22,5/7/2017 10:00,5/7/2017 14:45,108,2,2577
1313,5/8/2017,Intl,483,50,22,5/8/2017 10:00,5/8/2017 14:45,95,2,2583
1314,5/6/2017,Intl,495,49,27,5/6/2017 15:10,5/6/2017 17:55,118,2,1740
1315,5/8/2017,Intl,495,49,27,5/8/2017 15:10,5/8/2017 17:55,13,2,1962
1316,5/5/2017,Intl,500,78,52,5/5/2017 9:45,5/5/2017 11:55,112,2,1506
1317,5/6/2017,Intl,500,78,52,5/6/2017 9:45,5/6/2017 11:55,97,2,1515
1318,5/7/2017,Intl,500,78,52,5/7/2017 9:45,5/7/2017 11:55,89,2,1130
1319,5/8/2017,Intl,500,78,52,5/8/2017 9:45,5/8/2017 11:55,118,2,1524
1320,5/5/2017,Intl,496,27,49,5/5/2017 10:05,5/5/2017 12:55,97,2,1947
1321,5/6/2017,Intl,496,27,49,5/6/2017 10:05,5/6/2017 12:55,89,2,1844
1322,5/7/2017,Intl,496,27,49,5/7/2017 10:05,5/7/2017 12:55,118,2,1597
1323,5/8/2017,Intl,496,27,49,5/8/2017 10:05,5/8/2017 13:00,97,2,2013
1324,5/5/2017,Intl,485,22,50,5/5/2017 17:15,5/5/2017 21:50,104,2,2618
1325,5/7/2017,Intl,485,22,50,5/7/2017 17:15,5/7/2017 21:50,105,2,3021
1326,5/6/2017,Intl,485,22,50,5/6/2017 17:15,5/6/2017 21:50,16,2,3065
1327,5/8/2017,Intl,485,22,50,5/8/2017 17:15,5/8/2017 21:50,108,2,2675
1328,5/5/2017,Intl,496,49,15,5/5/2017 14:00,5/5/2017 15:20,97,2,829
1329,5/6/2017,Intl,496,49,15,5/6/2017 14:00,5/6/2017 15:20,89,2,808
1330,5/7/2017,Intl,496,49,15,5/7/2017 14:00,5/7/2017 15:20,118,2,918
1331,5/8/2017,Intl,496,49,15,5/8/2017 14:00,5/8/2017 15:20,97,2,848
1332,5/5/2017,Intl,499,37,49,5/5/2017 14:10,5/5/2017 16:15,118,2,1232
1333,5/7/2017,Intl,499,37,49,5/7/2017 14:10,5/7/2017 16:15,13,2,1157
1334,5/8/2017,Intl,491,27,49,5/8/2017 14:05,5/8/2017 16:55,115,2,2065
1335,5/8/2017,Intl,491,49,20,5/8/2017 17:55,5/8/2017 23:00,115,2,3468
1336,5/5/2017,Intl,499,49,20,5/5/2017 17:40,5/5/2017 23:00,118,2,3442
1337,5/7/2017,Intl,499,49,20,5/7/2017 17:40,5/7/2017 23:00,13,2,2846
1338,5/6/2017,Intl,491,27,49,5/6/2017 14:05,5/6/2017 16:55,111,2,1865
1339,5/7/2017,Intl,474,7,61,5/7/2017 20:00,5/7/2017 21:40,85,2,1146
1340,5/6/2017,Intl,491,49,20,5/6/2017 17:55,5/6/2017 23:00,111,2,3687
1341,5/5/2017,Intl,497,15,49,5/5/2017 16:20,5/5/2017 17:40,112,2,695
1342,5/6/2017,Intl,497,15,49,5/6/2017 16:20,5/6/2017 17:40,97,2,760
1343,5/7/2017,Intl,497,15,49,5/7/2017 16:20,5/7/2017 17:40,89,2,734
1344,5/8/2017,Intl,497,15,49,5/8/2017 16:20,5/8/2017 17:40,118,2,732
1345,5/8/2017,Intl,501,52,78,5/8/2017 19:25,5/8/2017 21:30,97,2,1244
1346,5/6/2017,Intl,509,16,50,5/6/2017 21:15,5/7/2017 0:35,122,2,2357
1347,5/6/2017,Intl,506,49,22,5/6/2017 17:50,5/6/2017 22:10,8,2,3091
1348,5/8/2017,Intl,506,49,22,5/8/2017 17:50,5/8/2017 22:10,8,2,2832
1349,5/5/2017,Intl,511,21,50,5/5/2017 8:00,5/5/2017 12:40,110,2,3016
1350,5/6/2017,Intl,512,50,7,5/6/2017 9:00,5/6/2017 10:25,104,2,958
1351,5/8/2017,Intl,512,50,7,5/8/2017 9:00,5/8/2017 10:25,16,2,932
1352,5/5/2017,Intl,502,20,49,5/5/2017 9:00,5/5/2017 13:55,16,2,3550
1353,5/7/2017,Intl,502,20,49,5/7/2017 9:00,5/7/2017 13:55,12,2,2607
1354,5/5/2017,Intl,510,50,21,5/5/2017 19:15,5/5/2017 23:30,116,2,2713
1355,5/7/2017,Intl,510,50,21,5/7/2017 19:15,5/7/2017 23:30,91,2,2467
1356,5/8/2017,Intl,510,50,21,5/8/2017 19:15,5/8/2017 23:30,106,2,2660
1357,5/6/2017,Intl,507,22,49,5/6/2017 8:55,5/6/2017 13:15,14,2,3120
1358,5/8/2017,Intl,507,22,49,5/8/2017 8:55,5/8/2017 13:15,14,2,2987
1359,5/5/2017,Intl,502,49,37,5/5/2017 15:10,5/5/2017 17:30,16,2,1307
1360,5/7/2017,Intl,502,49,37,5/7/2017 15:10,5/7/2017 17:30,12,2,1251
1361,5/6/2017,Intl,507,49,78,5/6/2017 14:15,5/6/2017 17:15,14,2,1822
1362,5/8/2017,Intl,507,49,78,5/8/2017 14:15,5/8/2017 17:15,14,2,1674
1363,5/5/2017,Intl,500,52,15,5/5/2017 12:55,5/5/2017 15:10,112,2,1445
1364,5/6/2017,Intl,500,52,15,5/6/2017 12:55,5/6/2017 15:10,97,2,1213
1365,5/7/2017,Intl,500,52,15,5/7/2017 12:55,5/7/2017 15:10,89,2,1473
1366,5/8/2017,Intl,500,52,15,5/8/2017 12:55,5/8/2017 15:10,118,2,1415
1367,5/5/2017,Intl,504,49,10,5/5/2017 15:55,5/5/2017 18:45,68,2,1904
1368,5/6/2017,Intl,504,49,10,5/6/2017 15:55,5/6/2017 18:45,67,2,1810
1369,5/7/2017,Intl,504,49,10,5/7/2017 15:55,5/7/2017 18:45,71,2,1523
1370,5/8/2017,Intl,504,49,10,5/8/2017 15:55,5/8/2017 18:45,54,2,1710
1371,5/6/2017,Intl,510,50,21,5/6/2017 19:15,5/6/2017 23:30,110,2,3066
1372,5/5/2017,Intl,508,50,16,5/5/2017 14:50,5/5/2017 18:25,135,2,2201
1373,5/6/2017,Intl,508,50,16,5/6/2017 16:40,5/6/2017 20:15,122,2,2512
1374,5/7/2017,Intl,508,50,16,5/7/2017 14:50,5/7/2017 18:25,70,2,2169
1375,5/8/2017,Intl,508,50,16,5/8/2017 16:40,5/8/2017 20:15,47,2,2599
1376,5/6/2017,Intl,511,21,50,5/6/2017 8:00,5/6/2017 12:40,116,2,3000
1377,5/7/2017,Intl,511,21,50,5/7/2017 8:00,5/7/2017 12:40,110,2,3017
1378,5/8/2017,Intl,511,21,50,5/8/2017 8:00,5/8/2017 12:40,91,2,2554
1379,5/5/2017,Intl,501,15,52,5/5/2017 16:15,5/5/2017 18:25,97,2,1484
1380,5/6/2017,Intl,501,15,52,5/6/2017 16:15,5/6/2017 18:25,89,2,1439
1381,5/7/2017,Intl,501,15,52,5/7/2017 16:15,5/7/2017 18:25,118,2,1200
1382,5/8/2017,Intl,501,15,52,5/8/2017 16:15,5/8/2017 18:25,97,2,1205
1383,5/6/2017,Intl,505,10,49,5/6/2017 19:45,5/6/2017 22:40,67,2,1915
1384,5/7/2017,Intl,505,10,49,5/7/2017 19:45,5/7/2017 22:40,71,2,1804
1385,5/5/2017,Intl,505,10,49,5/5/2017 19:45,5/5/2017 22:40,68,2,2006
1386,5/8/2017,Intl,505,10,49,5/8/2017 19:45,5/8/2017 22:40,54,2,2056
1387,5/7/2017,Intl,509,16,50,5/7/2017 19:35,5/7/2017 23:15,70,2,2520
1388,5/5/2017,Intl,509,16,50,5/5/2017 19:35,5/5/2017 23:15,135,2,2427
1389,5/8/2017,Intl,509,16,50,5/8/2017 21:15,5/9/2017 0:35,47,2,1941
1390,5/5/2017,Intl,501,52,78,5/5/2017 19:25,5/5/2017 21:30,97,2,1391
1391,5/6/2017,Intl,501,52,78,5/6/2017 19:25,5/6/2017 21:30,89,2,1284
1392,5/7/2017,Intl,501,52,78,5/7/2017 19:25,5/7/2017 21:30,118,2,1514
1393,5/6/2017,Intl,506,78,49,5/6/2017 13:25,5/6/2017 16:25,8,2,1628
1394,5/8/2017,Intl,506,78,49,5/8/2017 13:25,5/8/2017 16:25,8,2,2075
1395,5/6/2017,Intl,517,6,50,5/6/2017 20:45,5/6/2017 22:10,38,2,918
1396,5/7/2017,Intl,517,6,50,5/7/2017 20:45,5/7/2017 22:10,68,2,962
1397,5/7/2017,Intl,523,7,32,5/7/2017 12:00,5/7/2017 14:30,85,2,1613
1398,5/5/2017,Intl,517,6,50,5/5/2017 20:45,5/5/2017 22:10,101,2,782
1399,5/8/2017,Intl,517,6,50,5/8/2017 20:45,5/8/2017 22:10,65,2,787
1400,5/5/2017,Intl,524,49,18,5/5/2017 18:10,5/5/2017 23:20,18,2,2938
1401,5/6/2017,Intl,524,49,18,5/6/2017 18:10,5/6/2017 23:20,7,2,3667
1402,5/7/2017,Intl,524,49,18,5/7/2017 18:10,5/7/2017 23:20,90,2,3474
1403,5/8/2017,Intl,524,49,18,5/8/2017 18:10,5/8/2017 23:20,7,2,2746
1404,5/5/2017,Intl,514,49,6,5/5/2017 16:50,5/5/2017 18:45,107,2,1258
1405,5/6/2017,Intl,514,49,6,5/6/2017 17:10,5/6/2017 18:45,36,2,1023
1406,5/7/2017,Intl,514,49,6,5/7/2017 16:50,5/7/2017 18:45,36,2,1113
1407,5/8/2017,Intl,514,49,6,5/8/2017 16:50,5/8/2017 18:45,49,2,1238
1408,5/5/2017,Intl,518,52,7,5/5/2017 9:10,5/5/2017 11:00,75,2,1175
1409,5/5/2017,Intl,519,7,52,5/5/2017 12:00,5/5/2017 13:50,75,2,1175
1410,5/6/2017,Intl,520,49,7,5/6/2017 8:45,5/6/2017 10:25,107,2,880
1411,5/8/2017,Intl,520,49,7,5/8/2017 8:45,5/8/2017 10:25,75,2,993
1412,5/6/2017,Intl,515,6,49,5/6/2017 19:45,5/6/2017 21:25,36,2,1008
1413,5/7/2017,Intl,515,6,49,5/7/2017 19:45,5/7/2017 21:25,36,2,987
1414,5/8/2017,Intl,515,6,49,5/8/2017 19:45,5/8/2017 21:25,49,2,1212
1415,5/5/2017,Intl,520,49,7,5/5/2017 8:45,5/5/2017 10:25,59,2,1023
1416,5/7/2017,Intl,520,49,7,5/7/2017 8:45,5/7/2017 10:25,10,2,955
1417,5/5/2017,Intl,525,18,49,5/5/2017 0:30,5/5/2017 6:10,108,2,3630
1418,5/6/2017,Intl,525,18,49,5/6/2017 0:30,5/6/2017 6:10,18,2,3091
1419,5/8/2017,Intl,525,18,49,5/8/2017 0:30,5/8/2017 6:10,90,2,3805
1420,5/7/2017,Intl,525,18,49,5/7/2017 0:30,5/7/2017 6:10,7,2,4059
1421,5/5/2017,Intl,515,6,49,5/5/2017 19:45,5/5/2017 21:25,107,2,1073
1422,5/6/2017,Intl,521,7,49,5/6/2017 11:25,5/6/2017 12:50,107,2,999
1423,5/7/2017,Intl,521,7,49,5/7/2017 11:25,5/7/2017 12:50,10,2,800
1424,5/8/2017,Intl,521,7,49,5/8/2017 11:25,5/8/2017 13:00,75,2,878
1425,5/5/2017,Intl,512,50,7,5/5/2017 9:00,5/5/2017 10:25,10,2,980
1426,5/7/2017,Intl,512,50,7,5/7/2017 9:00,5/7/2017 10:25,16,2,948
1427,5/5/2017,Intl,516,50,6,5/5/2017 18:25,5/5/2017 19:45,101,2,957
1428,5/7/2017,Intl,516,50,6,5/7/2017 18:25,5/7/2017 19:45,68,2,863
1429,5/8/2017,Intl,516,50,6,5/8/2017 18:25,5/8/2017 19:45,65,2,906
1430,5/5/2017,Intl,521,7,49,5/5/2017 11:25,5/5/2017 12:50,59,2,915
1431,5/5/2017,Intl,513,7,50,5/5/2017 11:25,5/5/2017 13:10,10,2,1133
1432,5/6/2017,Intl,513,7,50,5/6/2017 11:25,5/6/2017 13:10,104,2,1086
1433,5/7/2017,Intl,513,7,50,5/7/2017 11:25,5/7/2017 13:10,16,2,981
1434,5/8/2017,Intl,513,7,50,5/8/2017 11:25,5/8/2017 13:10,16,2,1211
1435,5/6/2017,Intl,516,50,6,5/6/2017 18:25,5/6/2017 19:45,38,2,869
1436,5/7/2017,Intl,522,32,7,5/7/2017 16:30,5/7/2017 19:00,85,2,1335
1437,5/5/2017,Dome,141,25,66,5/5/2017 6:50,5/5/2017 9:25,73,2,944
1438,5/6/2017,Intl,83,50,8,5/6/2017 9:20,5/6/2017 12:40,80,2,1753
1439,5/7/2017,Intl,83,50,8,5/7/2017 9:20,5/7/2017 12:40,55,2,2271
1440,5/5/2017,Intl,83,50,8,5/5/2017 9:20,5/5/2017 12:40,80,2,2294
1441,5/8/2017,Intl,83,50,8,5/8/2017 9:20,5/8/2017 12:40,53,2,1846
1442,5/5/2017,Intl,88,8,50,5/5/2017 13:55,5/5/2017 17:45,80,2,2753
1443,5/7/2017,Intl,88,8,50,5/7/2017 13:55,5/7/2017 17:45,55,2,2788
1444,5/8/2017,Intl,88,8,50,5/8/2017 13:55,5/8/2017 17:45,53,2,2748
1445,5/6/2017,Intl,88,8,50,5/6/2017 13:55,5/6/2017 17:45,80,2,2787
1446,5/7/2017,Intl,176,50,20,5/7/2017 17:55,5/7/2017 23:30,15,2,3043
1447,5/7/2017,Intl,186,20,50,5/7/2017 8:25,5/7/2017 13:40,111,2,3075
1448,5/7/2017,Intl,149,61,11,5/7/2017 13:40,5/7/2017 16:10,87,2,1583
1449,5/6/2017,Intl,149,61,11,5/6/2017 13:40,5/6/2017 16:10,85,2,1685
1450,5/6/2017,Intl,159,11,61,5/6/2017 17:10,5/6/2017 19:30,85,2,1425
1451,5/7/2017,Intl,159,11,61,5/7/2017 17:10,5/7/2017 19:30,87,2,1370
1452,5/6/2017,Intl,406,50,3,5/6/2017 9:15,5/6/2017 23:55,138,5,7690
1453,5/8/2017,Intl,406,50,3,5/8/2017 9:15,5/8/2017 23:55,138,5,9310
1454,5/7/2017,Intl,412,3,50,5/7/2017 1:55,5/7/2017 17:25,138,5,10281
